! Transport data

! "Experimental and Detailed Kinetic Model for the Oxidation of a Gas to Liquid
! Jet Fuel"
! Philippe Dagaut, Florent Karsenty, Guillaume Dayma, Pascal DiÈvart, Kamal Hadj-
! Ali, Amir MzÈ-Ahmed,
! Centre National de la Recherche Scientifique, 1C, Avenue de la Recherche
! Scientifique - 45071 OrlÈans Cedex 2 - France
! Marina Braun-Unkhoff, J¸rgen Herzler, Trupti Kathrotia, Thomas Kick, Clemens
! Naumann, Uwe Riedel, Levi Thomas
! Institute of Combustion Technology, German Aerospace Center (DLR),
! Pfaffenwaldring 38-40, 70569 Stuttgart, Germany
! On exchange from Wright Patterson Air Force Base - Ohio, USA

cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ec12h25            2   482.8       6.28      0.0       0.0       1.0
fc12h25            2   482.8       6.28      0.0       0.0       1.0
bc16h33            2   482.8       6.28      0.0       0.0       1.0
ac12h23            2   482.8       6.28      0.0       0.0       1.0
ac13h27            2   482.8       6.28      0.0       0.0       1.0
bc13h27            2   482.8       6.28      0.0       0.0       1.0
cc13h27            2   482.8       6.28      0.0       0.0       1.0
dc13h27            2   482.8       6.28      0.0       0.0       1.0
dc14h29            2   482.8       6.28      0.0       0.0       1.0
dc15h31            2   482.8       6.28      0.0       0.0       1.0
ec13h27            2   482.8       6.28      0.0       0.0       1.0
fc13h27            2   482.8       6.28      0.0       0.0       1.0
gc13h27            2   482.8       6.28      0.0       0.0       1.0
ac13h25            2   482.8       6.28      0.0       0.0       1.0
ac14h29            2   482.8       6.28      0.0       0.0       1.0
bc14h29            2   482.8       6.28      0.0       0.0       1.0
cc14h29            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
fc12h25            2   482.8       6.28      0.0       0.0       1.0
bc16h33            2   482.8       6.28      0.0       0.0       1.0
ac12h23            2   482.8       6.28      0.0       0.0       1.0
ac13h27            2   482.8       6.28      0.0       0.0       1.0
bc13h27            2   482.8       6.28      0.0       0.0       1.0
cc13h27            2   482.8       6.28      0.0       0.0       1.0
dc13h27            2   482.8       6.28      0.0       0.0       1.0
dc14h29            2   482.8       6.28      0.0       0.0       1.0
dc15h31            2   482.8       6.28      0.0       0.0       1.0
ec13h27            2   482.8       6.28      0.0       0.0       1.0
fc13h27            2   482.8       6.28      0.0       0.0       1.0
gc13h27            2   482.8       6.28      0.0       0.0       1.0
ac13h25            2   482.8       6.28      0.0       0.0       1.0
ac14h29            2   482.8       6.28      0.0       0.0       1.0
bc14h29            2   482.8       6.28      0.0       0.0       1.0
cc14h29            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
bc16h33            2   482.8       6.28      0.0       0.0       1.0
ac12h23            2   482.8       6.28      0.0       0.0       1.0
ac13h27            2   482.8       6.28      0.0       0.0       1.0
bc13h27            2   482.8       6.28      0.0       0.0       1.0
cc13h27            2   482.8       6.28      0.0       0.0       1.0
dc13h27            2   482.8       6.28      0.0       0.0       1.0
dc14h29            2   482.8       6.28      0.0       0.0       1.0
dc15h31            2   482.8       6.28      0.0       0.0       1.0
ec13h27            2   482.8       6.28      0.0       0.0       1.0
fc13h27            2   482.8       6.28      0.0       0.0       1.0
gc13h27            2   482.8       6.28      0.0       0.0       1.0
ac13h25            2   482.8       6.28      0.0       0.0       1.0
ac14h29            2   482.8       6.28      0.0       0.0       1.0
bc14h29            2   482.8       6.28      0.0       0.0       1.0
cc14h29            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ac12h23            2   482.8       6.28      0.0       0.0       1.0
ac13h27            2   482.8       6.28      0.0       0.0       1.0
bc13h27            2   482.8       6.28      0.0       0.0       1.0
cc13h27            2   482.8       6.28      0.0       0.0       1.0
dc13h27            2   482.8       6.28      0.0       0.0       1.0
dc14h29            2   482.8       6.28      0.0       0.0       1.0
dc15h31            2   482.8       6.28      0.0       0.0       1.0
ec13h27            2   482.8       6.28      0.0       0.0       1.0
fc13h27            2   482.8       6.28      0.0       0.0       1.0
gc13h27            2   482.8       6.28      0.0       0.0       1.0
ac13h25            2   482.8       6.28      0.0       0.0       1.0
ac14h29            2   482.8       6.28      0.0       0.0       1.0
bc14h29            2   482.8       6.28      0.0       0.0       1.0
cc14h29            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ac13h27            2   482.8       6.28      0.0       0.0       1.0
bc13h27            2   482.8       6.28      0.0       0.0       1.0
cc13h27            2   482.8       6.28      0.0       0.0       1.0
dc13h27            2   482.8       6.28      0.0       0.0       1.0
dc14h29            2   482.8       6.28      0.0       0.0       1.0
dc15h31            2   482.8       6.28      0.0       0.0       1.0
ec13h27            2   482.8       6.28      0.0       0.0       1.0
fc13h27            2   482.8       6.28      0.0       0.0       1.0
gc13h27            2   482.8       6.28      0.0       0.0       1.0
ac13h25            2   482.8       6.28      0.0       0.0       1.0
ac14h29            2   482.8       6.28      0.0       0.0       1.0
bc14h29            2   482.8       6.28      0.0       0.0       1.0
cc14h29            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
